level,doc_type,file,producer,printed_date,file_creation_date,gap_days
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_794_L2_date_spoof_0139.pdf,Canva,2026-05-23,2026-06-14,22
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_220_L2_date_spoof_0140.pdf,iLovePDF,2026-01-08,2026-01-17,9
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_939_L2_date_spoof_0141.pdf,Skia/PDF m120,2025-08-03,2025-08-09,6
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_139_L2_date_spoof_0142.pdf,LibreOffice 7.5,2025-08-15,2025-09-12,28
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_456_L2_date_spoof_0143.pdf,Microsoft® Word for Microsoft 365,2026-07-16,2026-08-10,25
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_991_L2_date_spoof_0144.pdf,Canva,2025-08-06,2025-08-27,21
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_727_L2_date_spoof_0145.pdf,Microsoft® Word for Microsoft 365,2025-08-23,2025-09-09,17
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_298_L2_date_spoof_0146.pdf,Canva,2026-03-31,2026-04-27,27
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_729_L2_date_spoof_0147.pdf,LibreOffice 7.5,2025-09-26,2025-10-21,25
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_521_L2_date_spoof_0148.pdf,LibreOffice 7.5,2026-05-30,2026-06-02,3
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_812_L2_date_spoof_0149.pdf,Skia/PDF m120,2025-11-05,2025-11-05,0
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_568_L2_date_spoof_0150.pdf,iLovePDF,2025-08-30,2025-09-10,11
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_823_L2_date_spoof_0151.pdf,iLovePDF,2026-07-18,2026-07-22,4
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_906_L2_date_spoof_0152.pdf,Microsoft® Word for Microsoft 365,2025-07-19,2025-07-21,2
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_408_L2_date_spoof_0153.pdf,Skia/PDF m120,2025-08-31,2025-09-16,16
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_788_L2_date_spoof_0154.pdf,Skia/PDF m120,2025-09-11,2025-10-07,26
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_076_L2_date_spoof_0155.pdf,LibreOffice 7.5,2026-02-02,2026-02-12,10
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_076_L2_date_spoof_0156.pdf,Skia/PDF m120,2026-02-02,2026-02-16,14
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_530_L2_date_spoof_0157.pdf,Canva,2026-01-22,2026-01-26,4
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_656_L2_date_spoof_0158.pdf,iLovePDF,2025-09-05,2025-09-10,5
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_444_L2_date_spoof_0159.pdf,Microsoft® Word for Microsoft 365,2025-09-17,2025-10-13,26
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_531_L2_date_spoof_0160.pdf,LibreOffice 7.5,2026-05-23,2026-05-28,5
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_958_L2_date_spoof_0161.pdf,LibreOffice 7.5,2026-04-13,2026-04-24,11
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_917_L2_date_spoof_0162.pdf,Canva,2026-06-20,2026-07-17,27
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_257_L2_date_spoof_0163.pdf,iLovePDF,2025-09-18,2025-09-26,8
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_641_L2_date_spoof_0164.pdf,iLovePDF,2026-06-26,2026-06-28,2
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_657_L2_date_spoof_0165.pdf,LibreOffice 7.5,2026-01-15,2026-02-02,18
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_158_L2_date_spoof_0166.pdf,LibreOffice 7.5,2026-04-30,2026-05-21,21
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_738_L2_date_spoof_0167.pdf,iLovePDF,2026-07-27,2026-08-06,10
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_043_L2_date_spoof_0168.pdf,Microsoft® Word for Microsoft 365,2025-10-18,2025-10-20,2
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_972_L2_date_spoof_0169.pdf,iLovePDF,2026-07-05,2026-07-13,8
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_216_L2_date_spoof_0170.pdf,iLovePDF,2026-06-11,2026-06-24,13
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_655_L2_date_spoof_0171.pdf,Microsoft® Word for Microsoft 365,2026-01-23,2026-02-07,15
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_559_L2_date_spoof_0172.pdf,Canva,2026-01-27,2026-02-16,20
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_495_L2_date_spoof_0173.pdf,LibreOffice 7.5,2025-12-14,2026-01-08,25
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_416_L2_date_spoof_0174.pdf,Canva,2025-12-09,2025-12-23,14
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_706_L2_date_spoof_0175.pdf,Skia/PDF m120,2026-04-25,2026-05-08,13
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_476_L2_date_spoof_0176.pdf,LibreOffice 7.5,2025-09-29,2025-10-09,10
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_148_L2_date_spoof_0177.pdf,Canva,2025-12-17,2026-01-13,27
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_327_L2_date_spoof_0178.pdf,Canva,2026-01-25,2026-02-06,12
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_779_L2_date_spoof_0179.pdf,iLovePDF,2026-06-17,2026-06-20,3
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_248_L2_date_spoof_0180.pdf,Skia/PDF m120,2026-08-01,2026-08-04,3
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_461_L2_date_spoof_0181.pdf,LibreOffice 7.5,2025-12-22,2025-12-26,4
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_052_L2_date_spoof_0182.pdf,iLovePDF,2026-05-02,2026-05-15,13
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_986_L2_date_spoof_0183.pdf,Canva,2026-04-17,2026-05-16,29
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_739_L2_date_spoof_0184.pdf,Canva,2025-10-13,2025-10-19,6
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_511_L2_date_spoof_0185.pdf,Skia/PDF m120,2025-11-08,2025-12-06,28
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_510_L2_date_spoof_0186.pdf,Microsoft® Word for Microsoft 365,2025-10-18,2025-10-20,2
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_518_L2_date_spoof_0187.pdf,Skia/PDF m120,2026-07-23,2026-08-22,30
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_221_L2_date_spoof_0188.pdf,Microsoft® Word for Microsoft 365,2025-09-24,2025-09-25,1
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_507_L2_date_spoof_0189.pdf,iLovePDF,2026-04-04,2026-05-02,28
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_689_L2_date_spoof_0190.pdf,Skia/PDF m120,2026-03-15,2026-03-24,9
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_009_L2_date_spoof_0191.pdf,Microsoft® Word for Microsoft 365,2026-05-19,2026-06-01,13
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_904_L2_date_spoof_0192.pdf,Canva,2025-12-12,2026-01-05,24
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_375_L2_date_spoof_0193.pdf,Microsoft® Word for Microsoft 365,2025-11-09,2025-11-21,12
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_584_L2_date_spoof_0194.pdf,Canva,2025-09-09,2025-09-26,17
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_076_L2_date_spoof_0195.pdf,Skia/PDF m120,2025-11-11,2025-11-27,16
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_783_L2_date_spoof_0196.pdf,iLovePDF,2026-03-21,2026-03-29,8
L2_date_spoof,medical,forged_careful/L2_date_spoof/medicals/medical_697_L2_date_spoof_0197.pdf,iLovePDF,2025-07-27,2025-07-30,3
L2_date_spoof,invoice,forged_careful/L2_date_spoof/invoices/invoice_999_L2_date_spoof_0198.pdf,Canva,2025-09-11,2025-10-06,25
L2_date_spoof,letter,forged_careful/L2_date_spoof/letters/letter_572_L2_date_spoof_0199.pdf,Canva,2026-05-08,2026-06-01,24
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_204_L3_full_coherent_0000.pdf,Oracle BI Publisher 12.2.1,2026-01-06,2026-01-22,16
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_047_L3_full_coherent_0001.pdf,JasperReports 6.20,2026-08-06,2026-08-16,10
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_532_L3_full_coherent_0002.pdf,Oracle BI Publisher 12.2.1,2026-02-26,2026-03-02,4
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_915_L3_full_coherent_0003.pdf,iText 7.2.5,2026-03-30,2026-04-03,4
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_954_L3_full_coherent_0004.pdf,iText 7.2.5,2026-05-02,2026-05-12,10
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_403_L3_full_coherent_0005.pdf,MediSys LIS Report Writer 8.1.0,2025-11-27,2025-12-15,18
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_520_L3_full_coherent_0006.pdf,iText 7.2.5,2025-09-06,2025-09-23,17
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_726_L3_full_coherent_0007.pdf,iText 7.2.5,2025-10-06,2025-10-15,9
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_836_L3_full_coherent_0008.pdf,NimbusERP PDF Engine 4.2.7,2026-01-15,2026-01-26,11
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_690_L3_full_coherent_0009.pdf,NimbusERP PDF Engine 4.2.7,2026-03-06,2026-03-19,13
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_316_L3_full_coherent_0010.pdf,JasperReports 6.20,2026-01-29,2026-02-18,20
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_612_L3_full_coherent_0011.pdf,JasperReports 6.20,2026-05-16,2026-06-03,18
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_234_L3_full_coherent_0012.pdf,JasperReports 6.20,2025-10-22,2025-10-23,1
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_492_L3_full_coherent_0013.pdf,HRDesk Document Server 3.3.1,2025-11-25,2025-12-11,16
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_739_L3_full_coherent_0014.pdf,iText 7.2.5,2025-10-13,2025-10-25,12
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_842_L3_full_coherent_0015.pdf,NimbusERP PDF Engine 4.2.7,2026-06-01,2026-06-19,18
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_113_L3_full_coherent_0016.pdf,HRDesk Document Server 3.3.1,2026-08-05,2026-08-05,0
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_322_L3_full_coherent_0017.pdf,Oracle BI Publisher 12.2.1,2026-07-23,2026-07-27,4
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_708_L3_full_coherent_0018.pdf,HRDesk Document Server 3.3.1,2026-04-30,2026-05-13,13
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_794_L3_full_coherent_0019.pdf,iText 7.2.5,2026-03-03,2026-03-18,15
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_745_L3_full_coherent_0020.pdf,NimbusERP PDF Engine 4.2.7,2025-08-30,2025-09-03,4
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_213_L3_full_coherent_0021.pdf,iText 7.2.5,2025-11-12,2025-11-22,10
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_490_L3_full_coherent_0022.pdf,iText 7.2.5,2026-03-21,2026-04-02,12
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_980_L3_full_coherent_0023.pdf,HRDesk Document Server 3.3.1,2026-01-06,2026-01-20,14
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_351_L3_full_coherent_0024.pdf,iText 7.2.5,2025-12-10,2025-12-21,11
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_791_L3_full_coherent_0025.pdf,JasperReports 6.20,2026-08-06,2026-08-26,20
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_271_L3_full_coherent_0026.pdf,iText 7.2.5,2026-03-26,2026-04-10,15
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_981_L3_full_coherent_0027.pdf,iText 7.2.5,2025-12-06,2025-12-15,9
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_965_L3_full_coherent_0028.pdf,MediSys LIS Report Writer 8.1.0,2025-11-15,2025-11-21,6
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_722_L3_full_coherent_0029.pdf,Oracle BI Publisher 12.2.1,2026-03-05,2026-03-15,10
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_358_L3_full_coherent_0030.pdf,iText 7.2.5,2025-08-18,2025-08-26,8
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_125_L3_full_coherent_0031.pdf,iText 7.2.5,2026-02-14,2026-03-03,17
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_918_L3_full_coherent_0032.pdf,Oracle BI Publisher 12.2.1,2025-07-20,2025-07-31,11
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_298_L3_full_coherent_0033.pdf,JasperReports 6.20,2026-04-03,2026-04-05,2
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_947_L3_full_coherent_0034.pdf,Oracle BI Publisher 12.2.1,2026-06-30,2026-07-20,20
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_766_L3_full_coherent_0035.pdf,Oracle BI Publisher 12.2.1,2026-07-15,2026-07-21,6
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_848_L3_full_coherent_0036.pdf,iText 7.2.5,2026-05-11,2026-05-19,8
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_112_L3_full_coherent_0037.pdf,iText 7.2.5,2026-02-23,2026-03-02,7
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_052_L3_full_coherent_0038.pdf,HRDesk Document Server 3.3.1,2026-05-02,2026-05-22,20
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_054_L3_full_coherent_0039.pdf,MediSys LIS Report Writer 8.1.0,2026-05-03,2026-05-18,15
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_698_L3_full_coherent_0040.pdf,iText 7.2.5,2026-02-17,2026-02-22,5
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_669_L3_full_coherent_0041.pdf,Oracle BI Publisher 12.2.1,2025-08-21,2025-09-05,15
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_205_L3_full_coherent_0042.pdf,MediSys LIS Report Writer 8.1.0,2026-05-22,2026-06-01,10
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_662_L3_full_coherent_0043.pdf,NimbusERP PDF Engine 4.2.7,2026-07-18,2026-07-20,2
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_588_L3_full_coherent_0044.pdf,HRDesk Document Server 3.3.1,2025-12-26,2026-01-12,17
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_741_L3_full_coherent_0045.pdf,NimbusERP PDF Engine 4.2.7,2026-08-04,2026-08-09,5
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_904_L3_full_coherent_0046.pdf,HRDesk Document Server 3.3.1,2026-03-28,2026-03-29,1
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_807_L3_full_coherent_0047.pdf,Oracle BI Publisher 12.2.1,2025-10-17,2025-10-22,5
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_986_L3_full_coherent_0048.pdf,MediSys LIS Report Writer 8.1.0,2026-06-30,2026-07-01,1
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_306_L3_full_coherent_0049.pdf,NimbusERP PDF Engine 4.2.7,2025-09-22,2025-10-02,10
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_466_L3_full_coherent_0050.pdf,JasperReports 6.20,2025-08-09,2025-08-26,17
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_506_L3_full_coherent_0051.pdf,HRDesk Document Server 3.3.1,2026-03-23,2026-04-08,16
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_280_L3_full_coherent_0052.pdf,HRDesk Document Server 3.3.1,2025-12-26,2025-12-29,3
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_167_L3_full_coherent_0053.pdf,JasperReports 6.20,2025-10-25,2025-11-08,14
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_264_L3_full_coherent_0054.pdf,JasperReports 6.20,2026-01-06,2026-01-11,5
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_755_L3_full_coherent_0055.pdf,MediSys LIS Report Writer 8.1.0,2025-07-31,2025-08-18,18
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_776_L3_full_coherent_0056.pdf,HRDesk Document Server 3.3.1,2026-02-17,2026-02-22,5
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_877_L3_full_coherent_0057.pdf,JasperReports 6.20,2025-10-21,2025-11-02,12
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_528_L3_full_coherent_0058.pdf,MediSys LIS Report Writer 8.1.0,2026-03-01,2026-03-03,2
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_686_L3_full_coherent_0059.pdf,NimbusERP PDF Engine 4.2.7,2025-10-15,2025-10-20,5
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_489_L3_full_coherent_0060.pdf,NimbusERP PDF Engine 4.2.7,2025-10-04,2025-10-12,8
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_242_L3_full_coherent_0061.pdf,Oracle BI Publisher 12.2.1,2026-02-19,2026-02-27,8
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_310_L3_full_coherent_0062.pdf,iText 7.2.5,2026-01-23,2026-02-10,18
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_268_L3_full_coherent_0063.pdf,JasperReports 6.20,2026-04-05,2026-04-12,7
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_684_L3_full_coherent_0064.pdf,MediSys LIS Report Writer 8.1.0,2026-02-23,2026-02-28,5
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_703_L3_full_coherent_0065.pdf,iText 7.2.5,2025-11-27,2025-12-06,9
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_121_L3_full_coherent_0066.pdf,JasperReports 6.20,2026-01-10,2026-01-19,9
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_630_L3_full_coherent_0067.pdf,HRDesk Document Server 3.3.1,2025-12-16,2025-12-23,7
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_490_L3_full_coherent_0068.pdf,JasperReports 6.20,2025-08-10,2025-08-29,19
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_426_L3_full_coherent_0069.pdf,JasperReports 6.20,2025-11-10,2025-11-27,17
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_776_L3_full_coherent_0070.pdf,iText 7.2.5,2025-07-22,2025-07-28,6
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_697_L3_full_coherent_0071.pdf,NimbusERP PDF Engine 4.2.7,2025-09-20,2025-10-06,16
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_541_L3_full_coherent_0072.pdf,JasperReports 6.20,2026-07-15,2026-07-26,11
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_940_L3_full_coherent_0073.pdf,NimbusERP PDF Engine 4.2.7,2025-10-02,2025-10-19,17
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_208_L3_full_coherent_0074.pdf,iText 7.2.5,2025-10-02,2025-10-19,17
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_169_L3_full_coherent_0075.pdf,iText 7.2.5,2026-02-09,2026-02-23,14
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_697_L3_full_coherent_0076.pdf,iText 7.2.5,2025-09-20,2025-10-05,15
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_921_L3_full_coherent_0077.pdf,NimbusERP PDF Engine 4.2.7,2026-05-13,2026-05-27,14
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_526_L3_full_coherent_0078.pdf,iText 7.2.5,2025-12-04,2025-12-05,1
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_474_L3_full_coherent_0079.pdf,JasperReports 6.20,2026-07-10,2026-07-19,9
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_023_L3_full_coherent_0080.pdf,Oracle BI Publisher 12.2.1,2026-01-09,2026-01-17,8
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_764_L3_full_coherent_0081.pdf,NimbusERP PDF Engine 4.2.7,2026-05-08,2026-05-09,1
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_353_L3_full_coherent_0082.pdf,JasperReports 6.20,2025-07-17,2025-07-19,2
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_062_L3_full_coherent_0083.pdf,NimbusERP PDF Engine 4.2.7,2026-08-02,2026-08-17,15
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_294_L3_full_coherent_0084.pdf,HRDesk Document Server 3.3.1,2026-07-30,2026-08-19,20
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_662_L3_full_coherent_0085.pdf,Oracle BI Publisher 12.2.1,2026-03-09,2026-03-20,11
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_460_L3_full_coherent_0086.pdf,Oracle BI Publisher 12.2.1,2025-11-17,2025-11-29,12
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_700_L3_full_coherent_0087.pdf,iText 7.2.5,2026-05-16,2026-05-20,4
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_881_L3_full_coherent_0088.pdf,MediSys LIS Report Writer 8.1.0,2026-05-01,2026-05-04,3
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_551_L3_full_coherent_0089.pdf,HRDesk Document Server 3.3.1,2025-11-10,2025-11-17,7
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_775_L3_full_coherent_0090.pdf,Oracle BI Publisher 12.2.1,2026-07-10,2026-07-27,17
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_545_L3_full_coherent_0091.pdf,Oracle BI Publisher 12.2.1,2025-08-30,2025-09-06,7
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_472_L3_full_coherent_0092.pdf,MediSys LIS Report Writer 8.1.0,2025-09-18,2025-09-24,6
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_784_L3_full_coherent_0093.pdf,NimbusERP PDF Engine 4.2.7,2026-06-25,2026-06-26,1
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_430_L3_full_coherent_0094.pdf,iText 7.2.5,2026-07-13,2026-07-13,0
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_212_L3_full_coherent_0095.pdf,iText 7.2.5,2026-03-26,2026-03-27,1
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_613_L3_full_coherent_0096.pdf,JasperReports 6.20,2025-12-10,2025-12-11,1
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_759_L3_full_coherent_0097.pdf,Oracle BI Publisher 12.2.1,2026-05-23,2026-05-30,7
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_223_L3_full_coherent_0098.pdf,NimbusERP PDF Engine 4.2.7,2026-01-19,2026-01-23,4
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_297_L3_full_coherent_0099.pdf,HRDesk Document Server 3.3.1,2026-04-03,2026-04-21,18
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_592_L3_full_coherent_0100.pdf,iText 7.2.5,2025-09-19,2025-09-29,10
L3_full_coherent,invoice,forged_careful/L3_full_coherent/invoices/invoice_310_L3_full_coherent_0101.pdf,iText 7.2.5,2026-06-26,2026-07-03,7
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_308_L3_full_coherent_0102.pdf,MediSys LIS Report Writer 8.1.0,2025-10-09,2025-10-10,1
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_972_L3_full_coherent_0103.pdf,iText 7.2.5,2025-12-03,2025-12-08,5
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_696_L3_full_coherent_0104.pdf,Oracle BI Publisher 12.2.1,2026-02-22,2026-03-11,17
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_049_L3_full_coherent_0105.pdf,MediSys LIS Report Writer 8.1.0,2025-12-09,2025-12-29,20
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_391_L3_full_coherent_0106.pdf,iText 7.2.5,2026-02-01,2026-02-11,10
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_427_L3_full_coherent_0107.pdf,Oracle BI Publisher 12.2.1,2025-08-27,2025-08-31,4
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_386_L3_full_coherent_0108.pdf,HRDesk Document Server 3.3.1,2026-03-23,2026-04-09,17
L3_full_coherent,letter,forged_careful/L3_full_coherent/letters/letter_247_L3_full_coherent_0109.pdf,HRDesk Document Server 3.3.1,2026-02-13,2026-02-22,9
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_148_L3_full_coherent_0110.pdf,Oracle BI Publisher 12.2.1,2025-12-17,2025-12-18,1
L3_full_coherent,medical,forged_careful/L3_full_coherent/medicals/medical_423_L3_full_coherent_0111.pdf,Oracle BI Publisher 12.2.1,2026-05-24,2026-06-10,17
