file,thread,status,bytes,producer,creator,creation_date,n_printed_dates,min_gap_days,cues_hit,institutional,desktop,unsigned,sig_A,sig_B,sig_C,score
001278.pdf,001,ok,2672602,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Word,2007-04-27,0,,,False,True,True,0,0,0,0
001279.pdf,001,ok,776446,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2006-11-03,0,,,False,True,True,0,0,0,0
001280.pdf,001,ok,11453,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Word,2007-10-04,0,,,False,True,True,0,0,0,0
001074.pdf,001,ok,57888,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Word,2007-05-01,1,0,,False,True,True,0,0,0,0
001075.pdf,001,ok,58095,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2006-02-24,4,1,invoice:purchase order,True,True,True,2,0,1,3
001081.pdf,001,ok,829385,"5,0,0,296",I.R.I.S.,2007-10-29,2,7608,,False,False,True,0,2,0,2
001090.pdf,001,ok,229812,Acrobat Distiller 5.0.2 for Macintosh,Adobe PageMaker 7.0,2003-04-11,0,,,False,True,True,0,0,0,0
001092.pdf,001,ok,629923,Acrobat Distiller 4.05 for Windows,AdobePS5.dll Version 5.1.1,2004-06-21,0,,,False,True,True,0,0,0,0
001094.pdf,001,ok,247656,,,2004-02-17,2,121,,False,False,True,0,2,0,2
001097.pdf,001,ok,556121,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2003-12-09,1,1135,,False,True,True,0,2,0,2
001099.pdf,001,ok,630537,StampPDF Batch 3.0 Windows SPDF_1085 Oct 13 2003,LaTeX with hyperref package,2008-03-21,4,152,,False,False,True,0,2,0,2
001103.pdf,001,ok,4950108,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2002-04-29,0,,,False,True,True,0,0,0,0
001106.pdf,001,ok,1396676,,,2004-02-17,0,,,False,False,True,0,0,0,0
001107.pdf,001,ok,196014,Adobe Acrobat 7.08 Paper Capture Plug-in,Adobe Acrobat 7.08,2006-12-21,2,1,,False,True,True,0,0,0,0
001116.pdf,001,ok,778771,Acrobat Distiller 5.0.5 (Windows),FrameMaker 7.0,2003-12-12,0,,,False,True,True,0,0,0,0
001117.pdf,001,ok,66059,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-06-05,10,853,,False,True,True,0,2,0,2
001124.pdf,001,ok,2104848,,Adobe InDesign CS (3.0.1),2007-12-10,2,13,medical:laboratory report,True,False,True,0,0,0,0
001127.pdf,001,ok,354456,Acrobat PDFWriter 2.01 for Windows,cfc5161.tmp,1998-07-28,0,,,False,True,True,0,0,0,0
001129.pdf,001,ok,421754,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2005-03-28,2,603,,False,True,True,0,2,0,2
001131.pdf,001,ok,5032825,Adobe Photoshop for Macintosh -- Image Conversion Plug-in, Adobe Photoshop CS3 Macintosh,2008-10-15,0,,,False,True,True,0,0,0,0
001132.pdf,001,ok,165244,Adobe PDF Library 6.0,Adobe InDesign CS (3.0.1),2004-12-13,2,1267,,False,False,True,0,2,0,2
001134.pdf,001,ok,236640,Acrobat Distiller 6.0 (Windows),,2006-06-20,6,20,,False,True,True,0,0,0,0
001135.pdf,001,ok,29556,Acrobat PDFWriter 4.0 for Windows,1997 DC&Es and 40% of DC&Es.xls,2000-06-08,0,,,False,True,True,0,0,0,0
001373.pdf,001,ok,153125,StampPDF Batch 3.2.1 Solaris_x86 SPDF_1092 Jan 30 2004,WordPerfect 9 - [H:\Madelyn\OPINIONS\2005\SNG\sng memorandum decision.wpd (unmodified)],2005-07-19,13,0,,False,True,True,0,0,0,0
001374.pdf,001,ok,178850,Acrobat Distiller 3.02 for Power Macintosh,Adobe PageMaker 6.5,1999-06-04,0,,,False,True,True,0,0,0,0
001375.pdf,001,ok,25071,Acrobat PDFWriter 3.02 for Windows NT,,2001-03-14,1,6,,False,True,True,0,0,0,0
001376.pdf,001,ok,405607,Acrobat Distiller 2.1 for Windows,,1997-01-15,1,381,,False,True,True,0,2,0,2
001377.pdf,001,ok,385116,Mac OS X 10.5.2 Quartz PDFContext,Microsoft Word,2008-03-12,1,6157,,False,True,True,0,2,0,2
001378.pdf,001,ok,877357,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2004-02-26,1,82,,False,True,True,0,2,0,2
001379.pdf,001,ok,1930038,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2006-03-23,0,,,False,True,True,0,0,0,0
001380.pdf,001,ok,1745867,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2005-03-01,0,,,False,True,True,0,0,0,0
001381.pdf,001,ok,836019,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2,2007-01-16,0,,,False,True,True,0,0,0,0
001382.pdf,001,ok,412020,Acrobat PDFWriter 5.0 for Windows,Microsoft Word,2003-03-07,0,,,False,True,True,0,0,0,0
001383.pdf,001,ok,33303,Acrobat Distiller 4.05 for Windows,,2004-02-25,2,3178,,False,True,True,0,2,0,2
001384.pdf,001,ok,168605,Acrobat PDFWriter 3.0 for Windows,IB97004,,4,,,False,True,True,0,0,0,0
001385.pdf,001,ok,950009,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPress.: AdobePS 8.7.2 (104),2004-06-14,3,2043,,False,True,True,0,2,0,2
001386.pdf,001,ok,164474,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2,2008-07-07,0,,,False,True,True,0,0,0,0
001387.pdf,001,ok,432424,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2005-10-27,0,,,False,True,True,0,0,0,0
001388.pdf,001,ok,1019376,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2008-02-29,40,8,,False,True,True,0,0,0,0
001389.pdf,001,ok,145447,Acrobat Distiller 3.0 for Windows,,1998-10-22,0,,,False,True,True,0,0,0,0
001390.pdf,001,ok,2958922,Acrobat PDFWriter 2.01 for Windows,miz3080.tmp,1997-11-19,0,,,False,True,True,0,0,0,0
001391.pdf,001,ok,49720,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe   WinVer 1c15  Aug 31 2005,2008-09-26,10,1,,False,True,True,0,0,0,0
001392.pdf,001,ok,630906,Acrobat PDFWriter 2.01 for Windows,acl3150.tmp,1997-06-12,0,,,False,True,True,0,0,0,0
001501.pdf,001,ok,186555,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2006-12-19,10,1,,False,True,True,0,0,0,0
001503.pdf,001,ok,865031,Acrobat Distiller 3.01 for Windows,Windows NT 4.0,1998-05-14,0,,,False,True,True,0,0,0,0
001504.pdf,001,ok,606064,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2005-01-03,0,,,False,True,True,0,0,0,0
001505.pdf,001,ok,99081,Acrobat Distiller 5.0 (Windows),Pscript.dll Version 5.0,2003-02-26,1,1,,False,True,True,0,0,0,0
001506.pdf,001,ok,71858,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2004-12-08,22,3,,False,True,True,0,0,0,0
001508.pdf,001,ok,143511,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-02-13,1,1,,False,True,True,0,0,0,0
001509.pdf,001,ok,60478,Acrobat PDFWriter 4.0 for Windows NT,Microsoft Word - Waste Reduction Activities for Hospitals,2002-04-26,0,,,False,True,True,0,0,0,0
001510.pdf,001,ok,890701,Acrobat PDFWriter 5.0 for Windows NT,Microsoft PowerPoint - [IEA5-PPPL-10-10-03.ppt],2003-11-13,0,,,False,True,True,0,0,0,0
001511.pdf,001,ok,495351,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2004-07-13,1,1,,False,True,True,0,0,0,0
001512.pdf,001,ok,120286,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-09-19,0,,,False,True,True,0,0,0,0
001514.pdf,001,ok,41986,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2008-10-23,1,111,,False,True,True,0,2,0,2
001528.pdf,001,ok,51914,Acrobat Distiller 2.1 for Windows,,1997-05-14,0,,,False,True,True,0,0,0,0
001564.pdf,001,ok,54311,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-11-24,2,6,,False,True,True,0,0,0,0
001565.pdf,001,ok,38181,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-12-24,2,7,,False,True,True,0,0,0,0
001644.pdf,001,ok,4068940,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2005-10-05,3,1486,,False,True,True,0,2,0,2
001647.pdf,001,ok,4078399,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2005-06-16,3,1375,,False,True,True,0,2,0,2
001649.pdf,001,ok,153778,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-08-15,0,,,False,True,True,0,0,0,0
001650.pdf,001,ok,1018370,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2006-03-22,1,14,,False,True,True,0,0,0,0
001655.pdf,001,ok,1176847,,Acrobat Capture Server 2.01,2000-01-07,3,29,,False,True,True,0,0,0,0
001656.pdf,001,ok,180035,Acrobat Distiller 5.0.5 (Windows),,2004-04-21,0,,,False,True,True,0,0,0,0
001657.pdf,001,ok,590536,Adobe Acrobat 6.02 Image Conversion Plug-in,Adobe Acrobat 6.02,2005-10-17,0,,,False,True,True,0,0,0,0
001658.pdf,001,ok,420480,,,2008-10-20,1,157,,False,False,True,0,2,0,2
001659.pdf,001,ok,443825,,,2008-11-12,1,55,,False,False,True,0,2,0,2
001660.pdf,001,ok,51631,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-11-30,0,,,False,True,True,0,0,0,0
001661.pdf,001,ok,27528,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-11-15,9,13,,False,True,True,0,0,0,0
001663.pdf,001,ok,49140,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1b43  jul 14 2003,2005-01-25,34,1,,False,True,True,0,0,0,0
001664.pdf,001,ok,30677,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2008-04-15,0,,,False,True,True,0,0,0,0
001665.pdf,001,ok,50843,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1b43  jul 14 2003,2004-07-30,13,1,,False,True,True,0,0,0,0
001666.pdf,001,ok,70620,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-08-27,0,,,False,True,True,0,0,0,0
001668.pdf,001,ok,1201932,Acrobat Distiller 7.0.5 (Windows),PageMaker 7.0,2006-05-18,0,,,False,True,True,0,0,0,0
001669.pdf,001,ok,2113367,,XPP,2008-04-04,1,172,,False,False,True,0,2,0,2
001670.pdf,001,ok,470297,Acrobat PDFWriter 3.02 for Windows,Microsoft Word ,,0,,,False,True,True,0,0,0,0
001672.pdf,001,ok,272187,iText by lowagie.com (r1.01;p126),,2007-12-23,2,723,,False,False,True,0,2,0,2
001673.pdf,001,ok,61079,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2.2,2008-05-14,5,121,,False,True,True,0,2,0,2
001674.pdf,001,ok,123151,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-06-29,6,3,,False,True,True,0,0,0,0
001675.pdf,001,ok,393166,iText by lowagie.com (r1.01;p126),,2007-09-04,0,,,False,False,True,0,0,0,0
001676.pdf,001,ok,220994,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-03-28,0,,,False,True,True,0,0,0,0
001677.pdf,001,ok,821984,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe V010   23-MAR-99,2003-09-05,6,261,,False,True,True,0,2,0,2
001678.pdf,001,ok,56745,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-06-30,5,2,,False,True,True,0,0,0,0
001679.pdf,001,ok,161190,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-04-26,7,62,,False,True,True,0,2,0,2
001406.pdf,001,ok,56162,Acrobat PDFWriter 3.02 for Windows,C:MICHELLEDFEINTERNETSPCTSACOVER.ES,,0,,,False,True,True,0,0,0,0
001418.pdf,001,ok,102712,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Word,2008-01-14,5,1,,False,True,True,0,0,0,0
001465.pdf,001,ok,116175,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2006-07-10,3,33,,False,True,True,0,0,0,0
001466.pdf,001,ok,41737,Acrobat Distiller 3.01 for Windows,PSCRIPT.DRV Version 4.0,,4,,,False,True,True,0,0,0,0
001467.pdf,001,ok,2513346,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for PowerPoint,2008-05-01,0,,,False,True,True,0,0,0,0
001481.pdf,001,ok,64814,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-05-09,1,10,,False,True,True,0,0,0,0
001482.pdf,001,ok,1231188,Acrobat Distiller 6.0 (Windows),QuarkXPressÂª 4.04: PSPrinter 8.3.1,2007-06-07,0,,,False,True,True,0,0,0,0
001483.pdf,001,ok,103660,Apogee Create Series3 v1.0,,2002-07-10,3,122,medical:microscopic examination,True,False,True,0,2,0,2
001484.pdf,001,ok,54650,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2005-06-10,6,25,,False,True,True,0,0,0,0
001487.pdf,001,ok,18055,Acrobat PDFWriter 4.0 for Windows,C:\web_Stuff\bldmem\8_5_94.w51,2000-06-28,3,2155,,False,True,True,0,2,0,2
001488.pdf,001,ok,196699,AFPL Ghostscript 8.50,PScript5.dll Version 5.2.2,2008-02-11,0,,,False,False,True,0,0,0,0
001489.pdf,001,ok,236813,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2004-04-09,0,,,False,True,True,0,0,0,0
001490.pdf,001,ok,96931,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-04-30,2,28,letter:to whom it may concern,True,True,True,2,0,1,3
001492.pdf,001,ok,2260830,Acrobat Distiller 4.05 for Windows,AdobePS5.dll Version 5.1.1,2000-08-16,0,,,False,True,True,0,0,0,0
001493.pdf,001,ok,232281,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2005-01-05,2,71,,False,True,True,0,2,0,2
001494.pdf,001,ok,874558,Aladdin Ghostscript 5.50,,2001-08-30,0,,,False,False,True,0,0,0,0
001495.pdf,001,ok,46685,Acrobat Distiller 4.05 for Windows,,2002-03-06,0,,,False,True,True,0,0,0,0
001497.pdf,001,ok,2061494,OmniPage Pro 14 http://www.scansoft.com,OmniPage Pro 14 http://www.scansoft.com,2005-08-02,0,,,False,False,True,0,0,0,0
001498.pdf,001,ok,116755,Acrobat Web Capture 4.0,,2000-06-14,0,,,False,True,True,0,0,0,0
001499.pdf,001,ok,69741,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-11-26,5,1,,False,True,True,0,0,0,0
001281.pdf,001,ok,48832,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2006-08-16,13,1,,False,True,True,0,0,0,0
001284.pdf,001,ok,114304,Acrobat PDFWriter 3.0 for Power Macintosh,Corel WordPerfect,2000-07-21,0,,,False,True,True,0,0,0,0
001285.pdf,001,ok,2386423,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2008-02-27,10,365,,False,True,True,0,2,0,2
001286.pdf,001,ok,294423,Acrobat Distiller 4.0 for Macintosh,Microsoft Word: LaserWriter 8 8.7,2001-03-15,0,,,False,True,True,0,0,0,0
001288.pdf,001,ok,337954,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-09-20,2,1589,,False,True,True,0,2,0,2
001290.pdf,001,ok,2340018,Acrobat Distiller 7.0 (Windows),3B2 Total Publishing System 8.07e/W,2008-01-18,3,195,,False,True,True,0,2,0,2
001291.pdf,001,ok,429277,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2005-07-01,0,,,False,True,True,0,0,0,0
001292.pdf,001,ok,472411,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2005-06-15,0,,,False,True,True,0,0,0,0
001293.pdf,001,ok,2707516,GNU Ghostscript 7.07 / pdcat (www.glance.ch),html2ps version 1.0 beta3,,1,,,False,False,True,0,0,0,0
001294.pdf,001,ok,129976,Acrobat Distiller Daemon 3.01 for Solaris 2.3 and later (SPARC),Penta Systems International Inc.,1999-07-27,7,264,,False,True,True,0,2,0,2
001296.pdf,001,ok,289817,AFPL Ghostscript 7.03,dvips(k) 5.92b Copyright 2002 Radical Eye Software,,0,,,False,False,True,0,0,0,0
001297.pdf,001,ok,55659,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2006-08-16,18,1,,False,True,True,0,0,0,0
001298.pdf,001,ok,1110204,Mac OS X 10.4.8 Quartz PDFContext,Word,2008-05-16,0,,,False,True,True,0,0,0,0
001299.pdf,001,ok,67267,Acrobat Distiller 5.0 (Windows),"Interleaf, Inc.",2001-12-03,7,1280,,False,True,True,0,2,0,2
001300.pdf,001,ok,609596,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2.2,2006-04-07,0,,,False,True,True,0,0,0,0
001301.pdf,001,ok,1062778,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2004-11-24,1,1176,,False,True,True,0,2,0,2
001302.pdf,001,ok,184154,Acrobat Distiller 4.05 for Windows,Microsoft Word 9.0,2005-05-10,0,,,False,True,True,0,0,0,0
001303.pdf,001,ok,1346410,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2006-09-22,0,,,False,True,True,0,0,0,0
001304.pdf,001,ok,427743,Acrobat Distiller Daemon 3.01 for Solaris 2.3 and later (SPARC),Penta Software Inc. Version 12.0 ,,2,,,False,True,True,0,0,0,0
001305.pdf,001,ok,2115058,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2008-07-01,2,383,,False,True,True,0,2,0,2
001680.pdf,001,ok,174557,Acrobat Distiller 5.0.5 for Macintosh,,2004-01-27,0,,,False,True,True,0,0,0,0
001681.pdf,001,ok,226474,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2003-05-30,11,1,,False,True,True,0,0,0,0
001682.pdf,001,ok,22080,Acrobat PDFWriter 5.0 for Windows NT,Corel WordPerfect - [C:\WINDOWS\Profiles\axt2\Desktop\ml023520399.wpd (unmodified)],2002-12-20,0,,,False,True,True,0,0,0,0
001683.pdf,001,ok,368829,Acrobat Distiller 4.0 for Macintosh,QuarkXPressª 4.04: PSPrinter 8.3.1,2000-10-24,0,,,False,True,True,0,0,0,0
001684.pdf,001,ok,234509,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-11-18,4,506,,False,True,True,0,2,0,2
001685.pdf,001,ok,126845,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Word,2008-07-17,0,,,False,True,True,0,0,0,0
001686.pdf,001,ok,206265,Adobe PDF Library 5.0,Adobe InDesign 2.0.2,,0,,,False,False,True,0,0,0,0
001687.pdf,001,ok,3998625,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for PowerPoint,2008-02-26,1,1,,False,True,True,0,0,0,0
001688.pdf,001,ok,852040,Acrobat Distiller 5.0 (Windows),3B2 Total Publishing System 8.01b/W,2006-08-01,10,2,,False,True,True,0,0,0,0
001689.pdf,001,ok,7338,Acrobat PDFWriter 4.05 for Windows NT,Microsoft Word,2001-02-07,6,1,,False,True,True,0,0,0,0
001690.pdf,001,ok,1037549,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0.4),2007-03-15,0,,,False,False,True,0,0,0,0
001691.pdf,001,ok,382985,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2004-08-06,0,,,False,True,True,0,0,0,0
001692.pdf,001,ok,542031,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-03-01,0,,,False,True,True,0,0,0,0
001693.pdf,001,ok,223809,Acrobat Distiller 5.0.5 (Windows),ADOBEPS4.DRV Version 4.52,2003-01-09,19,80,,False,True,True,0,2,0,2
001694.pdf,001,ok,117631,Acrobat Distiller 5.0 for Macintosh,QuarkXPressª 4.11: AdobePS 8.7.2 (104),2002-09-09,0,,,False,True,True,0,0,0,0
001695.pdf,001,ok,463042,Acrobat Distiller 7.0.5 (Windows),Elsevier,2007-05-16,4,23,,False,True,True,0,0,0,0
001696.pdf,001,ok,700158,Acrobat Distiller 3.0 for Windows,Adobe PageMaker 6.52,,0,,,False,True,True,0,0,0,0
001720.pdf,001,ok,597008,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for PowerPoint,2003-06-25,0,,,False,True,True,0,0,0,0
001730.pdf,001,ok,287090,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2006-12-19,0,,,False,True,True,0,0,0,0
001737.pdf,001,ok,407811,Acrobat Distiller 6.0.1 (Windows),Adobe Illustrator CS2,2007-04-12,0,,,False,True,True,0,0,0,0
001878.pdf,001,ok,134833,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2007-03-28,23,618,,False,True,True,0,2,0,2
001882.pdf,001,ok,1592202,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for PowerPoint,2007-11-13,0,,,False,True,True,0,0,0,0
001897.pdf,001,ok,63883,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2008-08-02,25,1,,False,True,True,0,0,0,0
001926.pdf,001,ok,258481,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-12-24,17,1,,False,True,True,0,0,0,0
001927.pdf,001,ok,531529,,,2007-09-07,4,1,,False,False,True,0,0,0,0
001928.pdf,001,ok,104803,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2006-09-26,2,1,,False,True,True,0,0,0,0
001929.pdf,001,ok,557424,"Etymon PJ 1.10, Copyright (C) 1998-2000 Etymon Systems, Inc. <http://www.etymon.com/>. ",FrameMaker 7.0,2004-04-30,1,1,,False,False,True,0,0,0,0
001930.pdf,001,ok,264641,Acrobat Distiller 3.0 for Power Macintosh,,1997-08-13,0,,,False,True,True,0,0,0,0
001931.pdf,001,ok,149199,Acrobat Distiller 3.01 for Power Macintosh,Adobe PageMaker 6.52,2000-09-28,0,,,False,True,True,0,0,0,0
001932.pdf,001,ok,766176,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2009-01-06,0,,,False,True,True,0,0,0,0
001933.pdf,001,ok,57517,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2,2009-02-03,1,1,,False,True,True,0,0,0,0
001934.pdf,001,ok,237608,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2005-03-21,0,,,False,True,True,0,0,0,0
001938.pdf,001,ok,95523,Hyf PDF Output Library 2.2.3 (Solaris),XSL Formatter V3.2 MR3,2008-11-03,2,263,,False,False,True,0,2,0,2
001940.pdf,001,ok,432724,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2007-06-28,7,4,,False,True,True,0,0,0,0
001941.pdf,001,ok,30489,Acrobat Distiller 4.0 for Windows,Adobe PageMaker 6.52,2000-10-26,0,,,False,True,True,0,0,0,0
001943.pdf,001,ok,50122,Acrobat Distiller 4.0 for Macintosh,Adobe PageMaker 6.5,2006-04-14,3,1555,,False,True,True,0,2,0,2
001945.pdf,001,ok,29796,Acrobat PDFWriter 3.02 for Windows,J:!GUIDANCDDMAC955DFT.WPD,,0,,,False,True,True,0,0,0,0
001946.pdf,001,ok,30873,Acrobat Distiller 2.1 PE for Windows,Adobe PageMaker 6.0,1999-12-22,0,,,False,True,True,0,0,0,0
001947.pdf,001,ok,462503,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-01-16,2,27,,False,True,True,0,0,0,0
001948.pdf,001,ok,41180,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2005-10-03,0,,,False,True,True,0,0,0,0
001949.pdf,001,ok,497074,Acrobat Distiller 4.0 for Windows,,2003-02-28,1,2,,False,True,True,0,0,0,0
001950.pdf,001,ok,297083,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2008-06-18,4,2570,,False,True,True,0,2,0,2
001951.pdf,001,ok,94907,Acrobat PDFWriter 2.01 for Windows,A:CHAP4.WPD,1996-04-03,2,507,,False,True,True,0,2,0,2
001953.pdf,001,ok,47637,Acrobat Distiller 5.0.5 (Windows),,2003-03-28,8,61,,False,True,True,0,2,0,2
001954.pdf,001,ok,519584,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2008-05-28,5,1,,False,True,True,0,0,0,0
001955.pdf,001,ok,348779,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2004-02-25,1,3,,False,True,True,0,0,0,0
001956.pdf,001,ok,757080,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-06-17,0,,,False,True,True,0,0,0,0
001957.pdf,001,ok,413334,Acrobat Distiller 4.0 for Windows,ADOBEPS4.DRV Version 4.10,2001-11-28,1,2634,,False,True,True,0,2,0,2
001958.pdf,001,ok,1100020,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Access,2008-11-06,0,,,False,True,True,0,0,0,0
001959.pdf,001,ok,54018,Acrobat PDFWriter 4.0 for Windows NT,04n-0034-ss00001.doc - Microsoft Word,2004-10-13,0,,,False,True,True,0,0,0,0
001960.pdf,001,ok,150735,Acrobat Distiller 4.0 for Windows,,2003-04-09,15,1,,False,True,True,0,0,0,0
001961.pdf,001,ok,620747,ESP Ghostscript 7.07,,,5,,,False,False,True,0,0,0,0
001964.pdf,001,ok,80062,Rumborak PDF-Writer Plus 1.0 RC9 / GS 8.50,PScript5.dll Version 5.2.2,2008-04-28,2,119,,False,False,True,0,2,0,2
001967.pdf,001,ok,177990,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2007-08-06,4,7,,False,True,True,0,0,0,0
001977.pdf,001,ok,278229,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2008-01-15,4,261,,False,True,True,0,2,0,2
001978.pdf,001,ok,1778183,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2,2007-07-20,1,1,,False,True,True,0,0,0,0
001980.pdf,001,ok,282988,Acrobat Web Capture 4.05,,2001-10-23,5,1,,False,True,True,0,0,0,0
001985.pdf,001,ok,594339,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-05-27,1,92,,False,True,True,0,2,0,2
001987.pdf,001,ok,363901,Acrobat PDFWriter 5.0 for Windows NT,Third_year_Review_Final - Microsoft Word,2006-10-23,2,1365,,False,True,True,0,2,0,2
